Timestamp,RPM,Load,TempSensor,ThrottlePosition,IgnitionTiming,CylinderPressure,BurnRate,Vibration,EGOVoltage
2025-01-08 08:51:00,560.0,4.2,92.9,0.0,13.75,14.97,0.9625,0.1457,0.504
2025-01-08 08:52:00,1298.1,35.2,97.7,36.5,13.78,24.02,0.6006,-0.197,0.496
2025-01-08 08:53:00,1226.5,14.9,96.1,15.3,14.22,17.21,0.3459,0.127,0.501
2025-01-08 08:54:00,779.5,25.5,96.9,25.4,12.12,20.59,0.0015,0.0209,0.492
2025-01-08 08:55:00,1362.4,39.0,99.5,38.2,12.51,27.1,0.3945,-0.1655,0.465
2025-01-08 08:56:00,959.7,21.4,97.0,23.6,13.7,19.4,0.937,-0.0333,0.459
2025-01-08 08:57:00,1125.0,30.6,98.9,32.5,12.9,22.66,0.6867,-0.1879,0.448
2025-01-08 08:58:00,1893.0,56.5,101.9,54.9,11.58,31.31,0.9439,-0.0443,0.416
2025-01-08 08:59:00,961.2,26.5,98.8,27.3,12.51,19.95,0.4527,-0.2022,0.451
2025-01-08 09:00:00,1739.8,53.4,102.2,51.4,11.83,29.45,0.0083,-0.0021,0.441
2025-01-08 09:01:00,1179.9,11.2,97.5,8.4,14.84,15.0,0.0,-0.114,0.515
2025-01-08 09:02:00,1564.8,48.5,103.2,47.2,12.38,27.4,0.1301,0.0198,0.473
2025-01-08 09:03:00,2267.6,59.5,102.6,61.2,13.12,31.57,0.8174,0.0514,0.478
2025-01-08 09:04:00,560.0,0.0,92.6,1.9,13.48,11.04,0.9152,-0.0286,0.53
2025-01-08 09:05:00,880.8,17.8,97.8,18.8,13.97,15.57,0.1213,-0.0497,0.466
2025-01-08 09:06:00,2758.5,40.6,99.6,42.0,16.22,28.3,0.456,-0.1958,0.453
2025-01-08 09:07:00,710.6,24.9,97.5,25.9,12.97,19.06,0.3116,0.0293,0.467
2025-01-08 09:08:00,1338.7,35.4,97.6,34.1,13.1,23.74,0.2924,0.151,0.439
2025-01-08 09:09:00,1421.7,17.2,96.1,18.1,15.47,17.65,0.06,0.2582,0.471
2025-01-08 09:10:00,1300.3,29.9,96.6,31.5,13.56,24.92,0.0126,0.049,0.48
2025-01-08 09:11:00,1210.8,25.2,94.7,26.7,14.24,21.57,0.0373,0.0552,0.49
2025-01-08 09:12:00,2032.7,50.0,98.5,52.4,13.51,28.27,0.0008,-0.1438,0.48
2025-01-08 09:13:00,1693.3,32.9,95.4,34.4,14.01,23.81,0.0381,0.2096,0.482
2025-01-08 09:14:00,1943.1,34.4,95.3,35.1,15.71,23.93,0.0,0.1046,0.485
2025-01-08 09:15:00,1744.3,20.5,93.7,22.6,15.88,18.83,0.7089,-0.1104,0.485
2025-01-08 09:16:00,1620.7,19.0,92.7,19.0,15.54,17.81,0.1464,0.1121,0.468
2025-01-08 09:17:00,1557.0,20.0,93.9,18.2,14.36,19.72,0.99,-0.0881,0.462
2025-01-08 09:18:00,1883.3,35.6,95.3,35.2,13.65,24.08,0.0357,-0.1093,0.428
2025-01-08 09:19:00,1588.0,20.3,92.7,18.8,15.19,20.44,0.1868,0.1129,0.457
2025-01-08 09:20:00,1893.1,33.5,93.6,32.1,14.6,25.15,0.2048,-0.1378,0.485
2025-01-08 09:21:00,2855.3,67.1,97.8,66.8,13.39,37.81,0.0,0.0489,0.449
2025-01-08 09:22:00,3139.1,44.7,95.3,43.1,16.76,29.3,0.9479,-0.0672,0.486
2025-01-08 09:23:00,3179.8,22.2,92.6,21.6,19.84,23.76,0.0002,-0.0893,0.506
2025-01-08 09:24:00,3935.1,50.9,97.4,47.1,18.51,34.36,0.9843,-0.0807,0.459
2025-01-08 09:25:00,3285.0,20.8,94.0,21.2,18.89,22.58,0.9713,0.1348,0.495
2025-01-08 09:26:00,2434.0,0.0,89.7,0.0,19.24,14.1,0.536,-0.0518,0.477
2025-01-08 09:27:00,1866.2,9.4,92.9,7.8,16.46,18.26,0.5521,-0.1872,0.451
2025-01-08 09:28:00,1002.1,0.0,90.6,1.3,15.34,12.23,0.7527,-0.0029,0.467
2025-01-08 09:29:00,1456.1,21.3,93.0,23.2,14.39,20.15,0.2517,0.0369,0.441
2025-01-08 09:30:00,1611.9,28.4,96.1,25.2,14.06,21.18,0.7422,-0.1235,0.465
2025-01-08 09:31:00,2336.3,59.6,100.3,58.1,12.46,31.83,0.0004,-0.058,0.448
2025-01-08 09:32:00,2124.3,34.5,98.4,33.0,14.97,24.37,0.0008,0.2336,0.5
2025-01-08 09:33:00,1992.6,24.3,98.2,22.4,15.43,21.4,0.3799,-0.0656,0.497
2025-01-08 09:34:00,2394.9,43.9,99.5,45.6,13.34,27.29,0.564,-0.0656,0.483
2025-01-08 09:35:00,1142.8,0.0,93.1,0.0,16.93,12.28,0.9698,-0.0264,0.514
2025-01-08 09:36:00,1678.2,32.6,98.0,32.1,14.59,21.77,0.0057,-0.018,0.458
2025-01-08 09:37:00,2090.8,42.7,98.2,38.7,13.94,26.26,0.9382,0.1244,0.427
2025-01-08 09:38:00,1055.1,0.6,92.2,1.9,15.62,12.96,0.0453,0.0254,0.472
2025-01-08 09:39:00,2021.9,49.5,97.3,47.1,12.68,29.93,0.2636,-0.0265,0.418
2025-01-08 09:40:00,1914.0,34.6,95.8,34.7,15.32,24.15,0.1467,-0.1711,0.464
2025-01-08 09:41:00,1642.5,20.5,93.9,21.0,16.12,18.62,0.2741,0.1904,0.489
2025-01-08 09:42:00,2087.6,40.0,95.7,42.7,14.46,25.53,0.0169,-0.0241,0.495
2025-01-08 09:43:00,3039.9,70.8,99.2,68.1,14.33,37.6,0.4719,0.1706,0.484
2025-01-08 09:44:00,3205.5,31.8,94.5,25.8,18.23,26.97,0.9239,-0.1946,0.491
2025-01-08 09:45:00,3468.3,33.3,96.1,33.6,18.03,28.22,0.3497,0.0722,0.447
2025-01-08 09:46:00,3185.3,20.2,94.8,23.8,19.05,22.18,0.4459,0.1755,0.459
2025-01-08 09:47:00,2985.0,13.4,94.1,15.9,19.47,19.01,0.953,-0.0213,0.459
2025-01-08 09:48:00,3774.9,46.6,97.4,47.0,17.95,32.31,0.8279,0.0506,0.426
2025-01-08 09:49:00,3062.5,16.7,94.2,15.8,19.17,20.52,0.4456,0.0885,0.458
2025-01-08 09:50:00,3429.3,34.6,96.2,36.2,18.41,27.12,0.082,-0.0421,0.468
2025-01-08 09:51:00,3227.7,26.1,95.6,24.2,18.73,25.93,0.9687,-0.0842,0.479
2025-01-08 09:52:00,3651.6,45.3,99.1,46.3,18.0,32.25,0.6173,-0.0558,0.474
2025-01-08 09:53:00,3641.0,43.7,99.6,44.7,17.57,31.04,0.0526,-0.0571,0.491
2025-01-08 09:54:00,3975.2,57.2,100.8,59.4,17.27,34.47,0.0929,0.0493,0.45
2025-01-08 09:55:00,3285.1,28.9,98.6,34.4,18.0,25.79,0.925,-0.0038,0.476
2025-01-08 09:56:00,3326.6,32.4,98.5,33.2,18.89,27.83,0.0004,0.0175,0.436
2025-01-08 09:57:00,3001.3,19.5,97.8,18.5,17.79,21.69,0.9924,0.0881,0.47
2025-01-08 09:58:00,3158.1,29.0,98.8,28.9,18.88,26.71,0.011,0.0304,0.435
2025-01-08 09:59:00,3609.2,43.6,100.8,40.1,18.72,32.11,0.9197,-0.0436,0.436
2025-01-08 10:00:00,3838.1,51.4,102.1,50.0,17.7,35.34,0.2648,-0.0435,0.452
2025-01-08 10:01:00,3131.7,14.9,97.8,14.0,18.35,21.2,0.4491,-0.0295,0.497
2025-01-08 10:02:00,3438.4,54.4,103.9,53.4,16.32,34.36,0.9671,-0.1295,0.476
2025-01-08 10:03:00,4113.6,57.8,102.5,58.1,17.91,37.62,0.2967,-0.0205,0.477
2025-01-08 10:04:00,3725.3,37.8,98.8,36.2,18.41,29.68,0.5399,-0.0443,0.489
2025-01-08 10:05:00,4392.3,68.3,103.8,70.5,17.37,39.52,0.0006,0.2746,0.44
2025-01-08 10:06:00,3312.0,16.1,97.1,16.1,20.76,21.22,0.0,-0.2427,0.465
2025-01-08 10:07:00,2868.8,5.7,95.5,5.7,20.2,17.76,0.0707,-0.0111,0.464
2025-01-08 10:08:00,2260.4,0.0,93.1,0.0,18.38,13.23,0.7932,0.1862,0.495
2025-01-08 10:09:00,2840.5,56.4,100.5,56.7,13.93,32.98,0.0089,0.054,0.435
2025-01-08 10:10:00,2829.3,40.6,97.9,42.3,16.11,29.36,0.0073,0.0135,0.45
2025-01-08 10:11:00,2820.3,27.1,95.0,25.4,17.5,21.89,0.2932,0.0403,0.492
2025-01-08 10:12:00,2919.0,33.5,96.7,32.1,17.48,27.78,0.7432,-0.0735,0.492
2025-01-08 10:13:00,2423.3,7.1,92.4,6.5,18.3,18.17,0.8356,-0.18,0.52
2025-01-08 10:14:00,3465.3,73.7,99.8,71.0,14.9,39.3,0.028,0.0432,0.432
2025-01-08 10:15:00,3463.1,30.7,95.0,29.0,19.91,27.05,0.0025,-0.0195,0.465
2025-01-08 10:16:00,3493.8,30.3,94.1,29.4,19.46,26.45,0.9844,-0.0995,0.47
2025-01-08 10:17:00,3803.5,41.8,96.5,43.5,18.7,31.86,0.0847,-0.0944,0.435
2025-01-08 10:18:00,3729.4,37.4,95.6,37.9,18.88,30.1,0.9553,0.1827,0.409
2025-01-08 10:19:00,3602.5,32.6,94.2,33.0,18.94,25.96,0.96,0.1689,0.462
2025-01-08 10:20:00,3117.1,13.4,91.3,15.1,20.34,21.02,0.9003,-0.0105,0.497
2025-01-08 10:21:00,3666.3,37.1,94.3,36.8,18.52,28.69,0.0238,-0.1051,0.477
2025-01-08 10:22:00,4395.4,63.5,97.4,64.3,18.13,38.65,0.9377,-0.1797,0.472
2025-01-08 10:23:00,4249.4,53.5,96.2,53.3,18.75,34.44,0.8973,0.0071,0.466
2025-01-08 10:24:00,4315.5,58.4,98.3,58.9,18.16,38.56,0.6544,0.1836,0.455
2025-01-08 10:25:00,3399.3,19.0,93.9,17.8,19.25,23.77,0.1745,0.0022,0.496
2025-01-08 10:26:00,3021.1,9.8,92.0,5.0,20.02,18.38,0.0865,-0.2551,0.47
2025-01-08 10:27:00,3401.0,26.1,94.9,25.8,19.21,23.6,0.009,0.0333,0.427
2025-01-08 10:28:00,3499.6,29.4,95.0,32.2,19.41,25.79,0.4843,0.0923,0.441
2025-01-08 10:29:00,4007.9,48.7,96.4,50.6,18.3,33.62,0.633,-0.1627,0.433
2025-01-08 10:30:00,2729.5,0.0,92.7,1.9,20.69,15.7,0.2071,0.0534,0.512
2025-01-08 10:31:00,3365.0,57.0,100.0,59.5,15.61,35.65,0.4155,0.0295,0.461
2025-01-08 10:32:00,3380.4,25.5,97.4,25.7,20.09,25.53,0.2135,-0.0535,0.499
2025-01-08 10:33:00,3256.7,20.5,97.8,20.9,18.55,23.86,0.732,-0.0461,0.519
2025-01-08 10:34:00,2968.5,9.4,95.5,8.2,19.98,19.21,0.9743,0.0916,0.509
2025-01-08 10:35:00,2456.8,0.0,94.1,0.0,19.6,13.52,0.0218,-0.073,0.492
2025-01-08 10:36:00,2695.7,43.5,99.2,44.8,15.24,28.69,0.2423,-0.1407,0.45
2025-01-08 10:37:00,2477.1,29.6,96.7,32.0,16.67,25.21,0.0139,-0.2072,0.444
2025-01-08 10:38:00,1729.5,4.0,92.6,3.8,17.68,14.66,0.7049,0.1253,0.467
2025-01-08 10:39:00,1264.2,3.8,92.0,2.9,14.73,14.21,0.8557,0.0187,0.48
2025-01-08 10:40:00,1587.9,21.7,94.1,21.7,15.15,19.58,0.9825,-0.0037,0.468
2025-01-08 10:41:00,2478.2,59.2,98.2,60.5,12.24,32.2,0.1028,-0.0326,0.453
2025-01-08 10:42:00,1766.5,23.3,93.8,20.4,14.73,20.62,0.9863,-0.0148,0.505
2025-01-08 10:43:00,1199.6,0.0,91.0,0.0,16.87,12.71,0.0013,-0.1179,0.527
2025-01-08 10:44:00,1540.6,23.4,93.3,22.3,14.31,19.68,0.6659,0.0204,0.507
2025-01-08 10:45:00,1562.6,23.2,94.7,20.7,14.1,20.06,0.0009,-0.2538,0.479
2025-01-08 10:46:00,560.0,0.0,89.7,0.0,14.27,10.18,0.9718,-0.0798,0.491
2025-01-08 10:47:00,1863.7,28.0,95.4,27.7,16.04,23.52,0.5246,-0.084,0.444
2025-01-08 10:48:00,1594.2,26.3,94.9,25.4,13.55,21.02,0.7767,0.0144,0.456
2025-01-08 10:49:00,1575.6,45.5,97.3,48.4,11.97,28.61,0.9436,0.0556,0.441
2025-01-08 10:50:00,2492.9,68.1,100.0,68.7,13.4,37.55,0.0168,0.136,0.432
2025-01-08 10:51:00,2606.5,57.1,99.2,57.7,14.98,32.8,0.0003,0.1097,0.46
2025-01-08 10:52:00,2386.8,32.6,97.8,33.8,15.86,23.88,0.9664,0.0989,0.486
2025-01-08 10:53:00,1724.8,17.7,96.6,15.4,15.05,16.83,0.1446,0.0191,0.516
2025-01-08 10:54:00,3053.7,86.4,104.1,88.5,13.34,41.33,0.0107,-0.0075,0.431
2025-01-08 10:55:00,2742.0,40.3,99.9,40.1,16.88,26.62,0.4019,-0.159,0.455
2025-01-08 10:56:00,3159.6,38.4,99.3,39.7,17.71,29.64,0.6573,0.0893,0.455
2025-01-08 10:57:00,3346.1,37.9,100.0,35.8,17.5,28.6,0.0001,0.19,0.421
2025-01-08 10:58:00,3491.6,41.6,100.4,38.5,17.9,30.32,0.0987,0.0669,0.426
2025-01-08 10:59:00,3365.0,34.4,99.9,36.0,18.23,25.22,0.0002,0.1764,0.458
2025-01-08 11:00:00,3157.3,26.7,99.3,27.4,18.7,23.43,0.3102,-0.1881,0.476
2025-01-08 11:01:00,3209.9,21.8,98.6,20.0,19.89,24.11,0.9723,-0.1791,0.495
2025-01-08 11:02:00,3387.8,37.3,102.0,35.6,18.52,28.68,0.9913,0.06,0.494
2025-01-08 11:03:00,3178.0,22.0,98.3,24.2,18.52,23.05,0.7255,0.0238,0.508
2025-01-08 11:04:00,3072.2,16.3,96.2,13.9,20.04,21.78,0.0209,0.1841,0.486
2025-01-08 11:05:00,3456.1,34.4,99.7,37.7,18.7,29.27,0.9757,-0.0464,0.462
2025-01-08 11:06:00,3322.8,25.0,97.9,23.2,19.48,24.23,0.4974,-0.0902,0.474
2025-01-08 11:07:00,4156.4,56.8,101.2,58.0,18.89,36.07,0.018,0.0474,0.408
2025-01-08 11:08:00,2266.8,0.0,91.3,0.0,18.3,14.73,0.9801,-0.0962,0.468
2025-01-08 11:09:00,2583.2,48.8,99.6,50.0,14.8,32.66,0.8862,-0.0594,0.428
2025-01-08 11:10:00,2836.0,51.6,99.1,50.6,14.93,29.57,0.859,0.085,0.447
2025-01-08 11:11:00,1606.9,0.0,90.7,0.0,16.34,13.9,0.8319,0.0761,0.512
2025-01-08 11:12:00,1682.3,21.6,95.2,21.7,15.33,19.95,0.0394,0.07,0.512
2025-01-08 11:13:00,1613.8,21.0,93.9,19.0,16.29,20.33,0.0459,-0.1717,0.509
2025-01-08 11:14:00,1011.9,1.5,91.4,3.0,14.49,11.83,0.8041,-0.0903,0.524
2025-01-08 11:15:00,1196.2,13.3,92.7,12.3,14.7,16.46,0.0517,-0.1182,0.476
2025-01-08 11:16:00,1192.9,7.1,91.2,6.7,15.64,15.3,0.3443,0.1245,0.472
2025-01-08 11:17:00,2399.3,60.6,98.3,58.6,13.21,36.63,0.9085,-0.0362,0.409
2025-01-08 11:18:00,2019.5,45.7,96.5,40.6,13.58,28.97,0.9101,-0.1341,0.43
2025-01-08 11:19:00,2612.6,52.1,96.4,51.7,13.92,30.47,0.3722,-0.013,0.422
2025-01-08 11:20:00,2717.9,41.7,94.6,46.6,15.99,27.96,0.9167,-0.1447,0.467
2025-01-08 11:21:00,2214.7,7.3,91.0,8.8,17.62,16.23,0.9476,0.0999,0.522
2025-01-08 11:22:00,1892.9,18.4,92.2,18.4,14.94,17.69,0.7543,-0.0158,0.5
2025-01-08 11:23:00,2170.7,37.3,94.2,36.7,15.48,25.56,0.0579,-0.1696,0.486
2025-01-08 11:24:00,1459.4,5.4,92.1,5.5,16.67,15.34,0.0978,-0.2368,0.507
2025-01-08 11:25:00,2057.3,41.5,96.2,42.6,14.18,25.69,0.1445,-0.0539,0.485
2025-01-08 11:26:00,1771.0,23.7,93.5,21.3,15.3,21.93,0.0079,-0.0899,0.454
2025-01-08 11:27:00,1654.5,21.3,94.3,23.5,15.66,20.4,0.0969,-0.1353,0.467
2025-01-08 11:28:00,2095.6,41.6,96.3,43.0,14.36,26.32,0.0449,0.103,0.417
2025-01-08 11:29:00,2133.0,36.5,95.0,38.0,15.31,25.44,0.3762,0.0867,0.436
2025-01-08 11:30:00,1879.6,21.6,95.5,22.5,15.53,22.06,0.9764,-0.0149,0.472
2025-01-08 11:31:00,2495.7,50.1,99.3,50.2,15.11,31.25,0.0057,0.1804,0.459
2025-01-08 11:32:00,1720.5,8.3,95.5,9.6,16.75,16.02,0.8456,0.0723,0.518
2025-01-08 11:33:00,2179.8,39.9,100.0,41.1,14.73,26.49,0.8027,-0.0167,0.482
2025-01-08 11:34:00,2327.0,39.5,99.0,38.8,14.43,26.97,0.0044,-0.0476,0.47
2025-01-08 11:35:00,2031.0,22.7,97.2,21.5,16.12,20.58,0.9803,0.1522,0.489
2025-01-08 11:36:00,2207.9,34.5,98.3,34.7,14.84,22.99,0.6009,0.0008,0.46
2025-01-08 11:37:00,1512.0,4.9,94.0,8.0,16.06,16.6,0.2138,0.0116,0.476
2025-01-08 11:38:00,2188.2,45.5,97.4,43.0,13.69,28.6,0.8853,-0.0858,0.431
2025-01-08 11:39:00,1875.6,24.8,94.6,21.9,14.82,21.83,0.0817,0.0766,0.458
2025-01-08 11:40:00,1677.1,18.5,93.9,18.8,16.53,19.03,0.8113,-0.0132,0.477
2025-01-08 11:41:00,2300.4,47.8,97.0,47.9,14.83,28.67,0.0003,-0.0794,0.46
2025-01-08 11:42:00,1711.4,15.0,92.9,15.4,16.85,17.91,0.948,0.1469,0.517
2025-01-08 11:43:00,1192.9,1.8,91.2,2.3,15.24,11.34,0.3624,-0.1123,0.515
2025-01-08 11:44:00,854.2,0.0,90.5,0.0,15.18,13.99,0.7249,-0.1166,0.508
2025-01-08 11:45:00,2123.3,39.5,96.5,42.5,13.88,25.23,0.0527,-0.1106,0.472
2025-01-08 11:46:00,579.2,4.5,92.8,1.3,13.62,11.52,0.7882,0.1679,0.497
2025-01-08 11:47:00,2068.4,61.9,99.4,60.2,11.69,32.76,0.9,0.0339,0.414
2025-01-08 11:48:00,617.0,0.0,91.1,0.0,15.14,12.52,0.4113,-0.0414,0.483
2025-01-08 11:49:00,2164.6,64.1,99.5,60.9,11.98,34.11,0.6923,-0.0599,0.416
2025-01-08 11:50:00,1546.3,37.5,96.5,37.2,13.75,23.45,0.3782,0.0138,0.449
2025-01-08 11:51:00,1571.0,33.8,96.4,37.1,13.96,24.84,0.9719,-0.1069,0.49
2025-01-08 11:52:00,1428.9,26.8,97.0,26.8,15.13,21.88,0.4605,0.0843,0.507
2025-01-08 11:53:00,1802.9,45.2,99.7,45.7,12.37,28.1,0.9493,-0.0274,0.484
2025-01-08 11:54:00,1629.3,37.4,98.5,34.9,14.07,25.54,0.9237,-0.0403,0.478
2025-01-08 11:55:00,2243.0,59.2,101.9,57.9,13.45,35.16,0.2924,-0.0899,0.45
2025-01-08 11:56:00,2109.8,40.0,99.4,39.3,13.96,28.79,0.0591,0.018,0.432
2025-01-08 11:57:00,2177.3,41.1,100.3,40.4,15.02,26.39,0.2845,0.0427,0.423
2025-01-08 11:58:00,1957.8,31.1,99.2,33.7,15.1,25.18,0.9404,-0.0085,0.43
2025-01-08 11:59:00,1975.7,36.0,100.0,37.1,14.38,25.47,0.0573,-0.3194,0.447
2025-01-08 12:00:00,2135.1,43.2,101.2,41.0,13.78,28.13,0.5138,-0.0588,0.446
2025-01-08 12:01:00,1422.5,0.1,96.0,0.6,16.27,11.19,0.9271,-0.1004,0.511
2025-01-08 12:02:00,975.9,12.5,99.0,13.5,15.24,15.66,0.1981,0.1368,0.509
2025-01-08 12:03:00,2067.7,45.8,100.9,48.1,13.76,27.47,0.734,-0.1153,0.48
2025-01-08 12:04:00,1382.4,32.8,98.1,36.0,13.64,23.73,0.0714,0.0401,0.47
2025-01-08 12:05:00,1407.7,29.2,99.2,27.2,13.28,22.91,0.0065,0.1318,0.472
2025-01-08 12:06:00,1616.3,30.2,98.5,28.6,13.73,20.51,0.9184,-0.192,0.465
2025-01-08 12:07:00,1774.6,35.2,98.8,32.7,14.58,24.43,0.0048,0.0078,0.438
2025-01-08 12:08:00,1427.7,18.4,95.8,17.9,14.14,19.66,0.0951,-0.0757,0.469
2025-01-08 12:09:00,1276.7,13.9,95.7,14.8,14.66,16.67,0.9561,-0.0121,0.482
2025-01-08 12:10:00,1695.0,31.9,96.8,33.9,14.18,23.99,0.1878,-0.0691,0.476
2025-01-08 12:11:00,1061.7,9.7,93.0,9.6,14.77,15.49,0.99,-0.0211,0.509
2025-01-08 12:12:00,1647.9,35.7,96.8,35.0,13.57,24.67,0.9909,0.337,0.493
2025-01-08 12:13:00,732.9,0.0,91.1,0.3,15.02,11.19,0.092,0.0831,0.536
2025-01-08 12:14:00,1925.6,47.1,96.6,45.4,13.6,27.18,0.0003,0.1571,0.467
2025-01-08 12:15:00,1563.0,36.9,95.5,41.1,13.69,23.41,0.8267,0.1101,0.444
2025-01-08 12:16:00,1667.7,32.9,94.3,29.7,13.5,24.22,0.3678,-0.1982,0.454
2025-01-08 12:17:00,2202.7,46.5,96.9,46.9,13.9,28.8,0.0051,-0.0012,0.414
2025-01-08 12:18:00,2805.3,59.5,98.2,63.6,14.92,33.91,0.8298,0.1772,0.402
2025-01-08 12:19:00,3627.9,47.4,96.0,47.4,18.15,31.6,0.0002,-0.0857,0.435
2025-01-08 12:20:00,2515.1,0.0,89.2,0.0,18.83,14.72,0.9629,0.0656,0.499
2025-01-08 12:21:00,1768.9,4.3,90.5,3.6,17.29,15.93,0.0132,0.1458,0.499
2025-01-08 12:22:00,1516.5,16.4,91.9,16.1,14.25,17.78,0.0103,0.2635,0.514
2025-01-08 12:23:00,1691.7,28.5,93.1,31.2,14.52,20.86,0.0267,0.0149,0.51
2025-01-08 12:24:00,1899.7,37.9,95.7,33.5,15.05,26.28,0.9881,-0.0535,0.468
2025-01-08 12:25:00,1472.9,14.6,93.1,17.7,14.83,17.27,0.8109,-0.0595,0.498
2025-01-08 12:26:00,1779.3,31.6,94.3,28.7,14.0,23.36,0.9237,0.1377,0.435
2025-01-08 12:27:00,1393.3,14.2,93.5,13.6,15.53,18.78,0.2697,-0.1409,0.478
2025-01-08 12:28:00,1310.9,16.7,93.4,15.9,13.9,17.78,0.1732,-0.2603,0.451
2025-01-08 12:29:00,924.9,1.7,90.9,2.9,14.84,12.67,0.0624,-0.0341,0.482
2025-01-08 12:30:00,1125.4,10.8,94.1,7.6,15.08,14.42,0.426,-0.0814,0.47
2025-01-08 12:31:00,899.5,2.8,93.7,3.7,14.66,12.45,0.5684,0.0415,0.514
2025-01-08 12:32:00,973.9,9.8,95.3,13.9,14.36,15.59,0.7166,0.0522,0.521
2025-01-08 12:33:00,1989.8,47.8,100.6,45.1,13.72,27.2,0.0815,-0.0493,0.48
2025-01-08 12:34:00,654.8,10.4,95.5,10.8,13.78,14.74,0.986,-0.1251,0.502
2025-01-08 12:35:00,2519.2,77.4,103.3,76.1,11.91,39.01,0.0242,0.194,0.413
2025-01-08 12:36:00,1836.4,37.6,98.7,38.5,13.79,25.35,0.9889,-0.0665,0.456
2025-01-08 12:37:00,2007.8,31.9,97.1,31.9,15.18,24.93,0.0,-0.1008,0.44
2025-01-08 12:38:00,1599.5,12.3,93.6,11.0,15.81,17.35,0.427,0.111,0.475
2025-01-08 12:39:00,2104.9,41.4,96.5,42.3,14.53,28.49,0.1691,-0.0453,0.436
2025-01-08 12:40:00,1685.8,17.5,93.9,21.1,15.33,17.81,0.3643,-0.0744,0.478
2025-01-08 12:41:00,1902.2,30.5,95.0,30.1,14.76,23.39,0.6051,0.1185,0.495
2025-01-08 12:42:00,3132.9,76.1,99.9,77.6,13.03,39.86,0.3385,0.1702,0.436
2025-01-08 12:43:00,3117.0,26.6,94.2,24.0,18.42,23.46,0.3002,0.0136,0.49
2025-01-08 12:44:00,3891.9,49.9,96.6,48.0,17.74,34.27,0.8601,0.0847,0.479
2025-01-08 12:45:00,3121.8,15.5,94.1,16.4,19.0,23.4,0.8008,-0.2802,0.473
2025-01-08 12:46:00,3365.9,28.1,95.7,31.1,19.07,25.48,0.9446,0.0885,0.436
2025-01-08 12:47:00,4291.2,62.5,99.7,63.2,18.05,38.53,0.0751,-0.0912,0.428
2025-01-08 12:48:00,3315.0,19.7,94.4,19.1,20.04,22.87,0.6777,0.1478,0.438
2025-01-08 12:49:00,4303.9,66.8,100.0,66.8,17.33,38.66,0.6329,-0.0184,0.417
2025-01-08 12:50:00,4057.7,47.1,97.9,44.6,19.06,30.99,0.2233,-0.1163,0.454
2025-01-08 12:51:00,3252.2,25.3,95.7,26.5,19.2,23.68,0.4368,0.0918,0.464
2025-01-08 12:52:00,3782.0,48.6,99.6,50.4,18.21,31.31,0.1431,0.1184,0.477
2025-01-08 12:53:00,3989.0,55.9,101.1,55.0,17.39,37.07,0.0142,0.0961,0.477
2025-01-08 12:54:00,3832.1,49.7,100.1,48.7,18.09,33.01,0.0477,-0.1555,0.472
2025-01-08 12:55:00,2778.1,9.0,96.3,9.5,19.49,18.02,0.0059,0.0153,0.5
2025-01-08 12:56:00,2442.8,23.5,97.4,22.6,16.98,23.07,0.7968,0.0705,0.455
2025-01-08 12:57:00,2071.3,32.6,99.3,32.5,14.04,23.12,0.7636,0.0513,0.446
2025-01-08 12:58:00,2013.0,35.6,99.6,39.8,14.71,24.28,0.9864,0.1346,0.429
2025-01-08 12:59:00,2296.0,48.0,101.4,47.5,15.24,29.53,0.8567,-0.2202,0.42
2025-01-08 13:00:00,2204.6,40.4,100.8,39.7,14.47,27.95,0.0007,0.0717,0.447
2025-01-08 13:01:00,1631.7,6.9,96.8,5.6,16.13,15.92,0.9685,-0.0539,0.496
2025-01-08 13:02:00,1954.3,44.7,102.7,46.2,13.75,27.99,0.9596,-0.054,0.494
2025-01-08 13:03:00,2136.6,43.5,100.8,43.1,14.32,27.81,0.3531,-0.0567,0.47
2025-01-08 13:04:00,2218.2,40.3,99.0,39.0,15.3,27.32,0.6341,0.0521,0.48
2025-01-08 13:05:00,2642.2,53.2,102.0,55.8,13.9,31.92,0.9904,-0.3139,0.444
2025-01-08 13:06:00,2800.2,45.9,100.5,48.8,16.04,28.82,0.5296,-0.1183,0.435
2025-01-08 13:07:00,3093.7,37.7,99.2,36.5,17.56,27.96,0.9755,-0.0885,0.447
2025-01-08 13:08:00,3309.2,27.3,97.0,23.6,18.8,24.06,0.0029,0.0016,0.44
2025-01-08 13:09:00,2596.9,0.0,93.9,2.0,19.9,15.27,0.0343,-0.0569,0.488
2025-01-08 13:10:00,2755.0,36.4,97.4,35.0,17.02,26.33,0.3483,0.042,0.464
2025-01-08 13:11:00,2799.8,32.0,95.6,33.6,17.5,28.1,0.632,0.173,0.484
2025-01-08 13:12:00,3011.3,33.3,96.6,29.3,16.92,26.32,0.9341,0.0856,0.518
2025-01-08 13:13:00,2747.2,4.2,92.1,6.0,20.11,15.41,0.992,0.1232,0.51
2025-01-08 13:14:00,2292.4,7.6,92.2,5.2,18.13,16.83,0.2547,0.0158,0.523
2025-01-08 13:15:00,2663.2,47.7,96.7,49.1,15.17,30.61,0.0005,0.0938,0.459
2025-01-08 13:16:00,2349.7,27.4,93.6,27.4,16.38,24.87,0.9236,0.0338,0.45
